,CustomerId,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPercentage,salePrice,OrderYear,ExpectedProfit,PricePerQuantity,dateOfPurchase,ProfitMade
5671,2696,Female,Pizza,424.0,122.95999999999998,Jewelery,Ireland,Europe,13:42:00,14,March,5,2.0,2077.6,2018,301.04,415.52,2018-03-14,1462.8
5672,3230,Female,Mouse,669.0,441.54,Baby,"Bonaire, Saint Eustatius and Saba ",North America,19:22:00,16,June,8,6.0,5030.88,2017,227.45999999999998,628.86,2017-06-16,1498.56
5673,3542,Male,Fish,164.0,129.56,Beauty,Antigua and Barbuda,North America,20:38:00,18,February,3,8.0,452.64,2020,34.44,150.88,2020-02-18,63.95999999999998
5674,4022,Female,Salad,762.0,601.98,Books,Croatia,Europe,15:32:00,8,March,2,5.0,1447.8,2020,160.01999999999998,723.9,2020-03-08,243.83999999999992
5675,192,Female,Pizza,698.0,453.7,Toys,China,Asia,11:12:00,24,March,6,6.0,3936.72,2019,244.3,656.12,2019-03-24,1214.52
5676,4031,Female,Tuna,45.0,27.45,Outdoors,Bahrain,Asia,17:12:00,2,June,3,2.0,132.3,2017,17.55,44.1,2017-06-02,49.95000000000002
5677,1203,Male,Towels,70.0,37.8,Tools,Guam,Oceania,23:13:00,24,February,5,1.0,346.5,2016,32.2,69.3,2016-02-24,157.5
5678,2633,Male,Table,419.0,96.37,Automotive,Hungary,Europe,13:48:00,12,August,10,1.0,4148.1,2020,322.63,414.81000000000006,2020-08-12,3184.4000000000005
5679,4438,Female,Computer,606.0,248.46,Health,Mauritius,Africa,12:59:00,14,February,5,3.0,2939.1000000000004,2020,357.53999999999996,587.82,2020-02-14,1696.8000000000004
5680,835,Female,Cheese,179.0,128.88,Health,Bulgaria,Europe,16:38:00,28,January,6,3.0,1041.78,2020,50.120000000000005,173.63,2020-01-28,268.5
5681,3473,Male,Computer,35.0,21.35,Music,Solomon Islands,Oceania,21:59:00,13,July,5,6.0,164.5,2016,13.649999999999999,32.9,2016-07-13,57.75
5682,864,Male,Towels,168.0,120.96,Sports,Guatemala,North America,15:36:00,9,September,4,4.0,645.12,2016,47.040000000000006,161.28,2016-09-09,161.28000000000003
5683,3048,Female,Sausages,273.0,79.16999999999999,Computers,Comoros,Africa,23:13:00,14,April,10,5.0,2593.5,2017,193.83,259.35,2017-04-14,1801.8000000000002
5684,228,Male,Chips,36.0,9.72,Music,Suriname,South America,11:34:00,20,April,7,3.0,244.44,2017,26.28,34.92,2017-04-20,176.39999999999998
5685,4270,Male,Salad,32.0,16.0,Garden,Swaziland,Africa,15:12:00,10,August,2,8.0,58.88,2019,16.0,29.44,2019-08-10,26.880000000000003
5686,3144,Male,Table,394.0,141.84,Books,Anguilla,North America,19:22:00,11,January,8,10.0,2836.8,2019,252.16,354.6,2019-01-11,1702.0800000000002
5687,4005,Male,Computer,612.0,299.88,Jewelery,Greenland,North America,13:44:00,8,March,1,10.0,550.8,2016,312.12,550.8,2016-03-08,250.91999999999996
5688,1985,Male,Table,311.0,62.19999999999999,Games,United Kingdom,Europe,11:33:00,19,March,3,5.0,886.3499999999999,2018,248.8,295.45,2018-03-19,699.75
5689,3106,Male,Gloves,554.0,127.42000000000002,Tools,Turkey,Asia,12:42:00,18,September,5,10.0,2493.0,2016,426.58,498.6,2016-09-18,1855.8999999999999
5690,2594,Male,Mouse,65.0,16.25,Books,Mauritius,Africa,11:48:00,2,January,5,6.0,305.5,2017,48.75,61.1,2017-01-02,224.25
5691,344,Male,Shoes,543.0,358.38,Industrial,Iceland,Europe,10:42:00,18,November,8,1.0,4300.56,2018,184.62,537.57,2018-11-18,1433.5200000000004
5692,3665,Male,Car,153.0,45.900000000000006,Electronics,Czech Republic,Europe,13:56:00,29,September,5,5.0,726.75,2017,107.1,145.35,2017-09-29,497.25
5693,525,Male,Tuna,319.0,114.84,Industrial,Laos,Asia,18:16:00,26,February,5,10.0,1435.5,2019,204.16,287.1,2019-02-26,861.3
5694,324,Male,Shirt,470.0,239.7,Games,Ethiopia,Africa,16:28:00,15,October,2,2.0,921.2,2017,230.3,460.6,2017-10-15,441.80000000000007
5695,3599,Female,Shirt,161.0,111.09,Tools,Pitcairn,Oceania,22:34:00,1,October,4,1.0,637.56,2018,49.91,159.39,2018-10-01,193.19999999999993
5696,3400,Female,Chair,846.0,228.42,Outdoors,Saudi Arabia,Asia,17:47:00,30,July,7,5.0,5625.900000000001,2016,617.58,803.7,2016-07-30,4026.960000000001
5697,578,Male,Bacon,723.0,202.44000000000003,Electronics,Azerbaijan,Asia,12:24:00,7,April,7,5.0,4807.95,2020,520.56,686.85,2020-04-07,3390.87
5698,2387,Male,Hat,2.0,0.52,Shoes,Bosnia and Herzegovina,Europe,20:40:00,10,October,6,3.0,11.64,2017,1.48,1.9400000000000002,2017-10-10,8.52
5699,236,Male,Tuna,677.0,494.21,Automotive,Democratic Republic of the Congo,Africa,17:40:00,11,June,2,7.000000000000001,1259.22,2017,182.79000000000002,629.61,2017-06-11,270.80000000000007
5700,2884,Female,Shoes,539.0,366.52,Home,New Caledonia,Oceania,17:32:00,14,February,3,10.0,1455.3000000000002,2018,172.48000000000002,485.1000000000001,2018-02-14,355.74000000000024
5701,742,Female,Pants,622.0,192.82,Electronics,Sudan,Africa,16:40:00,4,December,1,9.0,566.02,2019,429.18,566.02,2019-12-04,373.2
5702,2235,Female,Car,10.0,5.9,Music,Suriname,South America,20:22:00,25,March,3,9.0,27.3,2016,4.1,9.1,2016-03-25,9.599999999999998
5703,1516,Female,Pants,969.0,823.65,Music,Western Sahara,Africa,13:47:00,1,September,6,8.0,5348.88,2019,145.35000000000002,891.48,2019-09-01,406.9800000000005
5704,1358,Female,Pizza,706.0,423.6,Clothing,Mayotte,Africa,17:42:00,4,September,9,3.0,6163.38,2017,282.4,684.82,2017-09-04,2350.98
5705,4151,Female,Towels,59.0,14.75,Jewelery,Mozambique,Africa,20:10:00,4,September,4,9.0,214.76,2019,44.25,53.69,2019-09-04,155.76
5706,2382,Female,Pizza,971.0,504.92,Sports,Norway,Europe,14:26:00,16,November,3,1.0,2883.87,2016,466.08,961.29,2016-11-16,1369.11
5707,1378,Male,Tuna,404.0,173.72,Clothing,Tonga,Oceania,23:58:00,25,March,9,2.0,3563.28,2020,230.28,395.92,2020-03-25,1999.8000000000002
5708,153,Female,Computer,433.0,173.2,Health,Malaysia,Asia,23:26:00,15,August,7,6.0,2849.14,2016,259.8,407.02,2016-08-15,1636.74
5709,905,Female,Shirt,544.0,201.28,Outdoors,Bolivia,South America,20:14:00,11,July,3,8.0,1501.44,2020,342.72,500.48,2020-07-11,897.6
5710,4599,Male,Computer,668.0,293.92,Books,Equatorial Guinea,Africa,18:20:00,8,October,2,7.000000000000001,1242.48,2016,374.08,621.24,2016-10-08,654.64
5711,4676,Male,Gloves,326.0,182.56,Electronics,India,Asia,18:48:00,13,November,7,9.0,2076.6200000000003,2017,143.44,296.66,2017-11-13,798.7000000000003
5712,1622,Female,Bike,688.0,426.56,Toys,Vatican,Europe,20:25:00,18,January,3,3.0,2002.08,2020,261.44,667.36,2020-01-18,722.3999999999999
5713,1214,Male,Shirt,140.0,105.0,Books,Zambia,Africa,10:42:00,11,April,6,7.000000000000001,781.1999999999999,2020,35.0,130.2,2020-04-11,151.19999999999993
5714,4487,Female,Shirt,555.0,294.15,Grocery,Benin,Africa,12:46:00,15,January,5,3.0,2691.75,2018,260.85,538.35,2018-01-15,1221.0
5715,3297,Male,Shoes,978.0,753.06,Computers,Zimbabwe,Africa,14:48:00,25,January,8,3.0,7589.28,2017,224.94000000000005,948.66,2017-01-25,1564.8000000000002
5716,2784,Male,Cheese,113.0,80.22999999999999,Home,China,Asia,23:17:00,27,October,4,7.000000000000001,420.36,2020,32.77000000000001,105.09,2020-10-27,99.44000000000005
5717,630,Female,Chair,281.0,112.4,Automotive,Vanuatu,Oceania,20:19:00,18,February,5,9.0,1278.55,2019,168.6,255.70999999999998,2019-02-18,716.55
5718,3064,Male,Towels,479.0,340.09000000000003,Tools,Kuwait,Asia,12:46:00,12,December,9,6.0,4052.34,2020,138.90999999999997,450.26,2020-12-12,991.5299999999997
5719,4496,Male,Hat,379.0,106.12,Health,Libya,Africa,23:39:00,20,January,10,1.0,3752.1,2016,272.88,375.21,2016-01-20,2690.8999999999996
5720,1294,Male,Computer,968.0,329.12,Outdoors,Algeria,Africa,10:11:00,19,March,6,7.000000000000001,5401.4400000000005,2016,638.88,900.2400000000001,2016-03-19,3426.7200000000003
5721,760,Male,Mouse,347.0,187.38,Sports,Guam,Oceania,18:17:00,29,March,8,6.0,2609.44,2017,159.62,326.18,2017-03-29,1110.4
5722,2857,Male,Bacon,4.0,2.72,Music,Niue,Oceania,12:29:00,11,December,8,10.0,28.8,2017,1.2799999999999998,3.6,2017-12-11,7.039999999999999
5723,2743,Male,Chips,226.0,164.98,Automotive,Wallis and Futuna,Oceania,12:15:00,17,June,10,10.0,2034.0,2019,61.02000000000001,203.4,2019-06-17,384.20000000000005
5724,2219,Female,Mouse,474.0,317.58000000000004,Automotive,Bulgaria,Europe,17:59:00,13,February,9,3.0,4138.02,2019,156.41999999999996,459.78000000000003,2019-02-13,1279.8000000000002
5725,1608,Female,Tuna,369.0,136.53,Jewelery,Dominican Republic,North America,11:37:00,7,November,3,3.0,1073.79,2016,232.47,357.93,2016-11-07,664.1999999999999
5726,3862,Male,Fish,704.0,591.36,Games,Guadeloupe,North America,12:15:00,7,October,4,1.0,2787.84,2017,112.63999999999999,696.96,2017-10-07,422.4000000000001
5727,914,Male,Mouse,940.0,545.2,Baby,Anguilla,North America,17:52:00,19,February,9,6.0,7952.400000000001,2020,394.79999999999995,883.6,2020-02-19,3045.6000000000004
5728,189,Female,Ball,963.0,780.03,Books,Zimbabwe,Africa,15:24:00,22,September,8,5.0,7318.8,2017,182.97000000000003,914.85,2017-09-22,1078.5600000000004
5729,3915,Female,Chicken,125.0,60.0,Grocery,Russia,Europe,19:42:00,19,June,9,5.0,1068.75,2019,65.0,118.75,2019-06-19,528.75
5730,4121,Female,Cheese,848.0,593.6,Automotive,Palestinian Territory,Asia,16:56:00,1,March,10,9.0,7716.800000000001,2019,254.39999999999998,771.6800000000001,2019-03-01,1780.800000000001
5731,4298,Female,Chair,157.0,92.63,Garden,Lesotho,Africa,20:10:00,19,September,4,3.0,609.16,2017,64.37,152.29,2017-09-19,238.64
5732,86,Female,Mouse,941.0,733.98,Grocery,South Sudan,Africa,12:43:00,4,February,5,7.000000000000001,4375.65,2018,207.01999999999998,875.1299999999999,2018-02-04,705.7499999999995
5733,3704,Male,Pizza,304.0,164.16,Automotive,Falkland Islands,South America,18:17:00,10,October,4,1.0,1203.84,2018,139.84,300.96,2018-10-10,547.1999999999999
5734,4631,Male,Towels,48.0,14.4,Jewelery,Latvia,Europe,11:13:00,10,December,6,4.0,276.48,2018,33.6,46.080000000000005,2018-12-10,190.08
5735,2626,Female,Chips,118.0,95.58,Games,Maldives,Asia,19:35:00,27,May,8,7.000000000000001,877.92,2019,22.42,109.74,2019-05-27,113.27999999999997
5736,4143,Female,Cheese,569.0,204.84,Music,Pitcairn,Oceania,14:32:00,28,February,5,7.000000000000001,2645.85,2018,364.15999999999997,529.17,2018-02-28,1621.6499999999999
5737,458,Female,Hat,914.0,301.62,Outdoors,Bahrain,Asia,10:36:00,18,January,5,10.0,4113.0,2020,612.38,822.6,2020-01-18,2604.9
5738,2391,Male,Towels,734.0,587.2,Toys,Togo,Africa,11:29:00,13,November,4,8.0,2701.12,2016,146.79999999999995,675.28,2016-11-13,352.3199999999997
5739,4079,Male,Hat,38.0,8.739999999999998,Home,Uganda,Africa,17:44:00,2,October,6,2.0,223.44,2017,29.26,37.24,2017-10-02,171.0
5740,4314,Male,Fish,243.0,104.49,Shoes,Peru,South America,20:44:00,5,January,3,9.0,663.39,2017,138.51,221.13,2017-01-05,349.92
5741,2362,Male,Pants,841.0,504.6,Garden,Malaysia,Asia,18:18:00,9,September,8,5.0,6391.6,2018,336.4,798.95,2018-09-09,2354.8
5742,1052,Male,Towels,163.0,109.21,Electronics,Mauritania,Africa,14:40:00,26,October,5,10.0,733.5,2018,53.790000000000006,146.7,2018-10-26,187.45000000000005
5743,4340,Male,Tuna,267.0,194.91,Computers,Tokelau,Oceania,17:25:00,16,November,8,10.0,1922.4,2020,72.09,240.3,2020-11-16,363.1200000000001
5744,2359,Male,Hat,522.0,130.5,Home,Gabon,Africa,19:21:00,12,January,7,8.0,3361.6800000000003,2019,391.5,480.24000000000007,2019-01-12,2448.1800000000003
5745,3969,Male,Soap,531.0,185.85,Sports,Syria,Asia,18:26:00,4,August,6,6.0,2994.84,2017,345.15,499.14000000000004,2017-08-04,1879.7400000000002
5746,182,Female,Chicken,937.0,712.12,Books,Vietnam,Asia,21:58:00,25,May,5,6.0,4403.9,2020,224.88,880.78,2020-05-25,843.2999999999997
5747,2803,Female,Chips,378.0,306.18,Movies,Reunion,Africa,18:20:00,6,June,9,9.0,3095.82,2018,71.82,343.98,2018-06-06,340.2000000000003
5748,4057,Female,Ball,96.0,60.48,Movies,Isle of Man,Europe,13:42:00,22,April,9,8.0,794.8799999999999,2019,35.52,88.32,2019-04-22,250.55999999999995
5749,3754,Male,Bike,535.0,139.10000000000002,Industrial,Kuwait,Asia,18:39:00,9,June,3,6.0,1508.6999999999998,2017,395.9,502.8999999999999,2017-06-09,1091.3999999999996
5750,2066,Female,Bacon,976.0,292.79999999999995,Clothing,Panama,North America,19:43:00,23,October,4,4.0,3747.84,2017,683.2,936.96,2017-10-23,2576.6400000000003
5751,4390,Male,Car,271.0,73.16999999999999,Movies,Cook Islands,Oceania,10:33:00,11,October,2,9.0,493.22,2019,197.83,246.61,2019-10-11,346.88000000000005
5752,1465,Male,Sausages,850.0,255.0,Shoes,Georgia,Asia,17:11:00,23,June,10,6.0,7990.0,2020,595.0,799.0,2020-06-23,5440.0
5753,2953,Female,Salad,68.0,23.12,Sports,Vietnam,Asia,17:14:00,3,February,10,9.0,618.8000000000001,2019,44.879999999999995,61.88000000000001,2019-02-03,387.6
5754,2792,Female,Mouse,960.0,297.6,Home,Nicaragua,North America,17:40:00,9,September,7,10.0,6048.0,2017,662.4,864.0,2017-09-09,3964.7999999999997
5755,2891,Male,Chips,794.0,198.5,Computers,Greenland,North America,21:24:00,9,April,7,10.0,5002.2,2020,595.5,714.6,2020-04-09,3612.7
5756,2673,Male,Chicken,593.0,302.43,Baby,Central African Republic,Africa,20:45:00,14,October,6,10.0,3202.2000000000003,2019,290.57,533.7,2019-10-14,1387.6200000000003
5757,4293,Female,Mouse,284.0,238.56,Shoes,Sierra Leone,Africa,18:55:00,22,November,1,1.0,281.16,2020,45.44,281.16,2020-11-22,42.60000000000002
5758,2080,Female,Pants,898.0,538.8,Health,French Polynesia,Oceania,17:20:00,5,February,1,8.0,826.16,2018,359.20000000000005,826.16,2018-02-05,287.36
5759,2403,Female,Keyboard,490.0,254.8,Kids,Ethiopia,Africa,17:38:00,3,July,1,8.0,450.8,2020,235.2,450.8,2020-07-03,196.0
5760,3532,Female,Fish,896.0,546.56,Grocery,Svalbard and Jan Mayen,Europe,17:17:00,19,June,7,9.0,5707.52,2016,349.44000000000005,815.36,2016-06-19,1881.6000000000008
5761,1105,Male,Table,458.0,105.33999999999996,Automotive,Reunion,Africa,21:21:00,1,June,5,2.0,2244.2,2018,352.66,448.84,2018-06-01,1717.5
5762,470,Female,Pants,501.0,380.76,Games,Bahrain,Asia,16:41:00,24,November,7,6.0,3296.58,2018,120.24000000000001,470.94,2018-11-24,631.2600000000002
5763,2435,Male,Salad,604.0,205.36,Garden,Afghanistan,Asia,13:40:00,12,November,9,2.0,5327.28,2020,398.64,591.92,2020-11-12,3479.0399999999995
5764,1764,Female,Pants,959.0,613.76,Home,Monaco,Europe,14:35:00,10,March,5,10.0,4315.5,2019,345.24,863.1,2019-03-10,1246.6999999999998
5765,4090,Male,Chicken,281.0,177.03,Computers,Austria,Europe,22:43:00,29,December,5,4.0,1348.8,2019,103.97,269.76,2019-12-29,463.65
5766,864,Female,Tuna,779.0,537.51,Outdoors,Pitcairn,Oceania,11:46:00,30,May,8,10.0,5608.8,2017,241.49,701.1,2017-05-30,1308.7200000000003
5767,879,Male,Mouse,180.0,81.0,Shoes,Pitcairn,Oceania,22:49:00,22,October,10,10.0,1620.0,2016,99.0,162.0,2016-10-22,810.0
5768,3736,Male,Ball,424.0,292.56,Health,Norfolk Island,Oceania,14:14:00,15,January,4,4.0,1628.16,2017,131.44,407.04,2017-01-15,457.9200000000001
5769,2203,Female,Sausages,892.0,499.52,Health,Uganda,Africa,13:41:00,16,April,7,3.0,6056.68,2017,392.48,865.24,2017-04-16,2560.0400000000004
5770,4245,Male,Mouse,214.0,98.44,Health,Antarctica,Antarctica,18:33:00,8,September,9,1.0,1906.74,2019,115.56,211.86,2019-09-08,1020.78
5771,1508,Female,Shoes,429.0,137.27999999999997,Shoes,Ethiopia,Africa,12:35:00,20,June,10,4.0,4118.4,2018,291.72,411.84,2018-06-20,2745.6
5772,318,Male,Towels,341.0,109.12,Outdoors,Gambia,Africa,17:34:00,10,July,7,5.0,2267.65,2017,231.88,323.95,2017-07-10,1503.81
5773,2545,Male,Hat,41.0,9.84,Jewelery,Botswana,Africa,14:11:00,15,February,8,6.0,308.32,2016,31.16,38.54,2016-02-15,229.6
5774,4013,Male,Soap,120.0,24.0,Electronics,Kenya,Africa,11:30:00,3,February,6,1.0,712.8,2020,96.0,118.8,2020-02-03,568.8
5775,2134,Female,Fish,721.0,396.55,Sports,Romania,Europe,21:32:00,16,March,8,3.0,5594.96,2017,324.45,699.37,2017-03-16,2422.56
5776,1618,Male,Mouse,638.0,261.58,Toys,Cook Islands,Oceania,21:45:00,22,October,10,10.0,5742.0,2019,376.42,574.2,2019-10-22,3126.2000000000003
5777,2638,Male,Chips,586.0,480.52,Beauty,Chad,Africa,19:45:00,4,July,6,3.0,3410.5199999999995,2018,105.48000000000002,568.42,2018-07-04,527.3999999999996
5778,4002,Male,Gloves,694.0,277.6,Health,Gambia,Africa,22:45:00,6,August,8,4.0,5329.92,2016,416.4,666.24,2016-08-06,3109.12
5779,4153,Male,Mouse,263.0,144.65,Shoes,Rwanda,Africa,14:33:00,16,August,9,3.0,2295.99,2016,118.35,255.10999999999999,2016-08-16,994.1399999999996
5780,3512,Male,Gloves,415.0,178.45,Electronics,Mexico,North America,19:12:00,20,December,3,10.0,1120.5,2020,236.55,373.5,2020-12-20,585.1500000000001
5781,3156,Female,Computer,974.0,818.16,Games,Brazil,South America,20:32:00,25,April,6,3.0,5668.68,2018,155.84000000000003,944.7800000000001,2018-04-25,759.7200000000003
5782,684,Female,Tuna,199.0,89.55,Games,Barbados,North America,21:31:00,20,June,4,5.0,756.2,2017,109.45,189.05,2017-06-20,398.00000000000006
5783,1290,Female,Chips,268.0,144.72,Electronics,Cayman Islands,North America,19:56:00,28,May,4,3.0,1039.84,2019,123.28,259.96,2019-05-28,460.9599999999999
5784,3546,Female,Ball,883.0,697.5699999999999,Music,Togo,Africa,20:41:00,5,May,9,6.0,7470.18,2016,185.43000000000006,830.02,2016-05-05,1192.050000000001
5785,748,Female,Towels,542.0,265.58,Music,Saint Pierre and Miquelon,North America,11:33:00,2,December,1,8.0,498.64,2020,276.42,498.64,2020-12-02,233.06
5786,235,Female,Tuna,649.0,207.68,Automotive,Equatorial Guinea,Africa,17:39:00,27,November,9,4.0,5607.36,2020,441.32,623.04,2020-11-27,3738.24
5787,3419,Male,Chips,534.0,299.04,Computers,Sierra Leone,Africa,13:58:00,30,July,5,7.000000000000001,2483.1,2016,234.95999999999998,496.62,2016-07-30,987.8999999999999
5788,4693,Male,Keyboard,282.0,118.44,Garden,Kuwait,Asia,22:45:00,21,October,6,4.0,1624.3200000000002,2019,163.56,270.72,2019-10-21,913.6800000000002
5789,2946,Male,Fish,897.0,188.37,Shoes,Ethiopia,Africa,16:48:00,5,October,3,1.0,2664.09,2020,708.63,888.0300000000001,2020-10-05,2098.98
5790,4116,Female,Pizza,339.0,125.43,Shoes,Antarctica,Antarctica,22:57:00,24,July,3,6.0,955.98,2016,213.57,318.66,2016-07-24,579.69
5791,3532,Male,Shoes,919.0,284.89,Clothing,Qatar,Asia,17:53:00,21,December,1,5.0,873.05,2018,634.11,873.05,2018-12-21,588.16
5792,3220,Female,Salad,746.0,566.96,Beauty,Serbia,Europe,11:45:00,3,December,4,8.0,2745.28,2018,179.03999999999996,686.32,2018-12-03,477.44000000000005
5793,1643,Male,Shirt,91.0,48.23,Clothing,Papua New Guinea,Oceania,20:59:00,13,December,4,2.0,356.72,2020,42.77,89.18,2020-12-13,163.80000000000004
5794,2287,Female,Keyboard,794.0,531.98,Home,United States,North America,14:49:00,8,August,6,3.0,4621.08,2018,262.02,770.18,2018-08-08,1429.1999999999998
5795,1963,Male,Computer,762.0,297.18,Baby,Faroe Islands,Europe,20:23:00,25,June,10,6.0,7162.799999999999,2018,464.82,716.28,2018-06-25,4190.999999999999
5796,4698,Male,Keyboard,275.0,192.5,Grocery,Turks and Caicos Islands,North America,10:57:00,28,July,8,9.0,2002.0,2017,82.5,250.25,2017-07-28,462.0
5797,4427,Male,Tuna,190.0,119.7,Kids,Iran,Asia,11:39:00,12,October,4,9.0,691.6,2016,70.3,172.9,2016-10-12,212.8
5798,606,Female,Pants,606.0,242.4,Shoes,Vatican,Europe,23:13:00,24,September,2,2.0,1187.76,2016,363.6,593.88,2016-09-24,702.96
5799,4559,Male,Pizza,878.0,342.42,Beauty,Bermuda,North America,14:10:00,10,February,1,5.0,834.1,2016,535.5799999999999,834.1,2016-02-10,491.68
5800,4210,Male,Tuna,73.0,54.75,Electronics,Denmark,Europe,19:18:00,8,April,5,9.0,332.15000000000003,2019,18.25,66.43,2019-04-08,58.400000000000034
5801,1105,Male,Gloves,471.0,390.93,Industrial,India,Asia,20:14:00,19,March,9,10.0,3815.1,2019,80.07,423.9,2019-03-19,296.73
5802,2765,Female,Soap,845.0,253.5,Home,Guyana,South America,15:17:00,26,November,7,6.0,5560.099999999999,2017,591.5,794.3,2017-11-26,3785.5999999999995
5803,4610,Female,Pants,432.0,211.68,Garden,Micronesia,Oceania,10:56:00,6,July,1,10.0,388.8,2020,220.32,388.8,2020-07-06,177.12
5804,1536,Male,Bacon,522.0,214.02,Automotive,Mexico,North America,21:49:00,13,July,8,8.0,3841.92,2019,307.98,480.24,2019-07-13,2129.76
5805,262,Male,Cheese,393.0,255.45,Health,Sudan,Africa,12:26:00,14,July,3,2.0,1155.42,2017,137.55,385.14000000000004,2017-07-14,389.07000000000016
5806,3889,Female,Shirt,491.0,304.42,Music,Armenia,Asia,12:23:00,7,February,1,6.0,461.54,2016,186.57999999999998,461.54,2016-02-07,157.12
5807,2961,Female,Chicken,848.0,669.92,Computers,Russia,Europe,16:17:00,1,May,2,4.0,1628.16,2016,178.08000000000004,814.08,2016-05-01,288.32000000000016
5808,3373,Female,Soap,115.0,43.7,Shoes,Serbia,Europe,19:55:00,4,May,4,9.0,418.6,2020,71.3,104.65,2020-05-04,243.8
5809,884,Male,Tuna,883.0,644.59,Toys,India,Asia,18:48:00,26,June,5,2.0,4326.7,2018,238.40999999999997,865.3399999999999,2018-06-26,1103.7499999999995
5810,4050,Female,Computer,478.0,224.66,Tools,Hungary,Europe,13:14:00,11,August,9,8.0,3957.84,2019,253.34,439.76,2019-08-11,1935.9
5811,2525,Female,Sausages,605.0,290.4,Toys,Niue,Oceania,23:29:00,28,October,3,3.0,1760.5500000000002,2020,314.6,586.85,2020-10-28,889.3500000000003
5812,3067,Female,Tuna,725.0,152.25,Home,Mexico,North America,13:15:00,27,October,3,8.0,2001.0,2019,572.75,667.0,2019-10-27,1544.25
5813,584,Male,Chair,617.0,123.39999999999998,Movies,Cocos Islands,Asia,22:11:00,30,August,1,5.0,586.15,2020,493.6,586.15,2020-08-30,462.75
5814,851,Female,Pants,840.0,470.4,Baby,French Guiana,South America,18:58:00,5,December,3,10.0,2268.0,2017,369.6,756.0,2017-12-05,856.8000000000002
5815,3311,Male,Soap,113.0,25.989999999999995,Jewelery,Burundi,Africa,17:44:00,1,December,5,6.0,531.1,2020,87.01,106.22,2020-12-01,401.15000000000003
5816,3743,Male,Towels,636.0,171.72000000000003,Outdoors,Taiwan,Asia,23:17:00,18,February,2,8.0,1170.24,2018,464.28,585.12,2018-02-18,826.8
5817,2931,Male,Pants,350.0,297.5,Beauty,Peru,South America,19:12:00,29,December,4,3.0,1358.0,2016,52.5,339.5,2016-12-29,168.0
5818,2438,Female,Bike,735.0,176.39999999999998,Games,Liechtenstein,Europe,11:56:00,23,January,7,7.000000000000001,4784.849999999999,2016,558.6,683.55,2016-01-23,3550.0499999999997
5819,2591,Female,Mouse,673.0,349.96,Music,Ivory Coast,Africa,22:53:00,3,February,4,7.000000000000001,2503.56,2017,323.04,625.89,2017-02-03,1103.72
5820,4653,Female,Soap,31.0,6.82,Kids,Trinidad and Tobago,North America,23:27:00,19,November,2,4.0,59.52,2017,24.18,29.76,2017-11-19,45.88
5821,222,Female,Pants,144.0,28.8,Garden,Rwanda,Africa,13:17:00,5,February,10,2.0,1411.2,2018,115.2,141.12,2018-02-05,1123.2
5822,900,Female,Bacon,836.0,601.92,Music,Aruba,North America,10:50:00,23,October,7,10.0,5266.8,2020,234.08000000000004,752.4,2020-10-23,1053.3600000000006
5823,550,Male,Chicken,133.0,49.21,Electronics,Maldives,Asia,23:29:00,20,December,2,4.0,255.36,2016,83.78999999999999,127.68,2016-12-20,156.94
5824,1026,Female,Mouse,467.0,224.16,Automotive,Libya,Africa,21:23:00,23,April,8,9.0,3399.76,2016,242.84,424.97,2016-04-23,1606.4800000000002
5825,1402,Female,Pizza,644.0,199.64,Movies,Italy,Europe,12:42:00,28,January,6,8.0,3554.88,2018,444.36,592.48,2018-01-28,2357.04
5826,3747,Male,Soap,184.0,101.2,Movies,Equatorial Guinea,Africa,22:13:00,11,January,5,6.0,864.8000000000001,2017,82.8,172.96,2017-01-11,358.80000000000007
5827,3387,Male,Keyboard,354.0,130.98,Sports,Equatorial Guinea,Africa,21:32:00,29,January,6,6.0,1996.56,2020,223.02,332.76,2020-01-29,1210.68
5828,2462,Male,Fish,114.0,46.74,Clothing,Guinea,Africa,18:19:00,26,February,6,2.0,670.3199999999999,2018,67.25999999999999,111.71999999999998,2018-02-26,389.87999999999994
5829,1845,Female,Car,108.0,50.76,Music,Madagascar,Africa,22:15:00,11,July,4,10.0,388.8,2020,57.24,97.2,2020-07-11,185.76000000000002
5830,411,Male,Bacon,538.0,301.28,Tools,North Korea,Asia,14:15:00,7,May,10,9.0,4895.8,2018,236.72000000000003,489.58000000000004,2018-05-07,1883.0000000000005
5831,4259,Male,Gloves,185.0,103.6,Computers,Chad,Africa,18:45:00,19,June,3,7.000000000000001,516.1500000000001,2016,81.4,172.05000000000004,2016-06-19,205.35000000000014
5832,773,Female,Pizza,297.0,148.5,Clothing,Luxembourg,Europe,15:31:00,11,March,7,2.0,2037.42,2016,148.5,291.06,2016-03-11,997.9200000000001
5833,4674,Male,Fish,28.0,20.72,Books,Marshall Islands,Oceania,18:12:00,27,March,6,4.0,161.28,2019,7.280000000000001,26.88,2019-03-27,36.96000000000001
5834,4695,Female,Hat,687.0,398.46,Grocery,Pitcairn,Oceania,17:45:00,4,June,8,5.0,5221.2,2017,288.54,652.65,2017-06-04,2033.52
5835,4056,Male,Tuna,591.0,407.79,Health,Dominican Republic,North America,20:46:00,23,March,6,7.000000000000001,3297.78,2019,183.20999999999998,549.63,2019-03-23,851.04
